Day,High,Low,Precipitation,Snow,SnowDepth
1-Jan-08,55,35.1,0,0,-
2-Jan-08,37,27,T,T,-
3-Jan-08,34,18,0,0,-
4-Jan-08,45,16,0,0,-
5-Jan-08,51.1,26.1,0,0,-
6-Jan-08,66,39,T,0,-
7-Jan-08,73.9,43,0,0,-
8-Jan-08,71.1,48,0,0,-
9-Jan-08,73,42.1,0,0,-
10-Jan-08,54,39,0.04,0,-
11-Jan-08,71.1,46.9,0.03,0,-
12-Jan-08,55,39,0,0,-
13-Jan-08,46.9,32,0.06,0,-
14-Jan-08,48.9,34,0,0,-
15-Jan-08,41,23,0,0,-
16-Jan-08,44.1,27,0,0,-
17-Jan-08,37,32,0.6,T,-
18-Jan-08,53.1,34,0,0,-
19-Jan-08,44.1,32,0.11,0.79,-
20-Jan-08,34,15.1,T,T,-
21-Jan-08,34,12,0,0,-
22-Jan-08,45,21,0.01,T,-
23-Jan-08,48.9,28.9,0,0,-
24-Jan-08,39.9,27,0,0,-
25-Jan-08,37,19.9,0,0,-
26-Jan-08,45,25,0,0,-
27-Jan-08,45,30.9,0,0,-
28-Jan-08,50,30,0,0,-
29-Jan-08,61,33.1,0.01,0,-
30-Jan-08,57,32,0.1,0,-
31-Jan-08,46.9,26.1,0,0,-
1-Feb-08,54,37,2.56,0,-
2-Feb-08,54,32,0,0,-
3-Feb-08,61,35.1,0,0,-
4-Feb-08,69.1,39.9,T,0,-
5-Feb-08,75.9,50,0,0,-
6-Feb-08,79,63,T,0,-
7-Feb-08,70,39.9,0,0,-
8-Feb-08,55,34,0,0,-
9-Feb-08,64,34,0,0,-
10-Feb-08,60.1,28.9,0,0,-
11-Feb-08,37.9,17.1,0,0,-
12-Feb-08,37.9,23,0.06,0,-
13-Feb-08,43,32,0.5,T,-
14-Feb-08,46.9,27,T,T,-
15-Feb-08,64,30,0,0,-
16-Feb-08,50,30.9,0,0,-
17-Feb-08,62.1,30.9,0.02,0,-
18-Feb-08,75,46,0.01,0,-
19-Feb-08,53.1,30,0,0,-
20-Feb-08,52,23,0.02,T,-
21-Feb-08,35.1,21,T,T,-
22-Feb-08,37,30,0.24,T,-
23-Feb-08,43,36,T,0,-
24-Feb-08,46,28,T,0,-
25-Feb-08,50,35.1,T,0,-
26-Feb-08,60.1,37,T,0,-
27-Feb-08,52,28.9,T,T,-
28-Feb-08,39.9,21,0,0,-
1-Mar-08,57.9,36,0,0,-
2-Mar-08,57,25,0,0,-
3-Mar-08,72,34,0,0,-
4-Mar-08,75.9,55,0.63,0,-
5-Mar-08,64,41,0.23,0,-
6-Mar-08,61,34,0,0,-
7-Mar-08,54,41,1.22,0,-
8-Mar-08,68,35.1,0.48,0,-
9-Mar-08,48.9,28.9,0,0,-
10-Mar-08,57.9,27,0,0,-
11-Mar-08,60.1,35.1,0,0,-
12-Mar-08,64.9,39,0,0,-
13-Mar-08,72,34,0,0,-
14-Mar-08,73.9,48.9,T,0,-
15-Mar-08,66,48,0.11,0,-
16-Mar-08,60.1,39.9,0.31,0,-
17-Mar-08,54,34,0,0,-
18-Mar-08,55,35.1,0,0,-
19-Mar-08,75,54,0.02,0,-
20-Mar-08,69.1,46,0.17,0,-
21-Mar-08,62.1,30,0,0,-
22-Mar-08,70,39,0.04,0,-
23-Mar-08,54,34,0,0,-
24-Mar-08,51.1,36,0,0,-
25-Mar-08,55.9,32,0,0,-
26-Mar-08,73,48,0,0,-
27-Mar-08,77,46.9,0,0,-
28-Mar-08,81,48,T,0,-
29-Mar-08,53.1,39,0.11,0,-
30-Mar-08,46,37,0.04,T,-
31-Mar-08,63,42.1,0.14,0,-
1-Apr-08,75.9,60.1,0.03,0,-
2-Apr-08,66,41,0,0,-
3-Apr-08,54,39,0.66,0,-
4-Apr-08,72,41,0.19,0,-
5-Apr-08,66.9,51.1,0.25,0,-
6-Apr-08,51.1,45,0.29,0,-
7-Apr-08,51.1,44.1,0.07,0,-
8-Apr-08,55,45,T,0,-
9-Apr-08,71.1,48,0,0,-
10-Apr-08,77,53.1,0,0,-
11-Apr-08,82.9,55.9,0,0,-
12-Apr-08,78.1,62.1,0.26,0,-
13-Apr-08,63,44.1,T,0,-
14-Apr-08,59,41,0,0,-
15-Apr-08,61,37,0,0,-
16-Apr-08,70,32,0,0,-
17-Apr-08,78.1,37.9,0,0,-
18-Apr-08,87.1,48,0,0,-
19-Apr-08,82,52,T,0,-
20-Apr-08,71.1,55.9,3.35,0,-
21-Apr-08,64.9,55,1.46,0,-
22-Apr-08,72,57.9,0.6,0,-
23-Apr-08,75,57.9,0,0,-
24-Apr-08,81,52,0,0,-
25-Apr-08,82,57.9,0,0,-
26-Apr-08,84,59,0.07,0,-
27-Apr-08,66,55.9,0.05,0,-
28-Apr-08,69.1,55.9,0.93,0,-
29-Apr-08,64,48,0.11,0,-
30-Apr-08,64,42.1,0,0,-
1-May-08,78.1,46,0,0,-
2-May-08,82.9,57,0,0,-
3-May-08,84,60.1,0,0,-
4-May-08,81,61,T,0,-
5-May-08,77,51.1,0,0,-
6-May-08,80.1,53.1,0,0,-
7-May-08,84,52,0,0,-
8-May-08,73,66,0.11,0,-
9-May-08,79,55.9,2.46,0,-
10-May-08,66,51.1,0.08,0,-
11-May-08,61,45,1.81,0,-
12-May-08,54,46.9,0.04,0,-
13-May-08,73,46,0,0,-
14-May-08,75.9,48,0,0,-
15-May-08,80.1,57.9,0.1,0,-
16-May-08,81,57,0.27,0,-
17-May-08,77,48.9,0,0,-
18-May-08,79,57,0.01,0,-
19-May-08,73,54,0,0,-
20-May-08,75,53.1,0.2,0,-
21-May-08,73,51.1,0,0,-
22-May-08,75.9,48,0,0,-
23-May-08,75,48,0,0,-
24-May-08,75.9,55,0,0,-
25-May-08,79,53.1,0,0,-
26-May-08,84.9,55.9,0,0,-
27-May-08,89.1,68,0.02,0,-
28-May-08,73,51.1,T,0,-
29-May-08,75.9,46.9,0,0,-
30-May-08,84.9,54,0,0,-
31-May-08,91,69.1,0,0,-
1-Jun-08,88,64,0.3,0,-
2-Jun-08,81,61,0,0,-
3-Jun-08,84.9,60.1,0.31,0,-
4-Jun-08,93,66.9,0.01,0,-
5-Jun-08,91.9,68,0,0,-
6-Jun-08,91,69.1,0,0,-
7-Jun-08,100,71.1,0,0,-
8-Jun-08,100,73.9,0,0,-
9-Jun-08,98.1,78.1,0,0,-
10-Jun-08,100.9,73.9,0,0,-
11-Jun-08,90,69.1,T,0,-
12-Jun-08,91.9,64,0,0,-
13-Jun-08,91.9,63,0,0,-
14-Jun-08,95,69.1,0.38,0,-
15-Jun-08,90,68,0.01,0,-
16-Jun-08,93,64,0.11,0,-
17-Jun-08,87.1,64,0.01,0,-
18-Jun-08,82.9,54,0,0,-
19-Jun-08,84.9,57,0.02,0,-
20-Jun-08,87.1,59,0,0,-
21-Jun-08,88,66,2.32,0,-
22-Jun-08,89.1,64,0.04,0,-
23-Jun-08,90,68,0,0,-
24-Jun-08,87.1,62.1,0,0,-
25-Jun-08,93,63,0,0,-
26-Jun-08,97,70,0,0,-
27-Jun-08,97,73,T,0,-
28-Jun-08,97,71.1,0,0,-
29-Jun-08,91.9,71.1,0.13,0,-
30-Jun-08,89.1,70,T,0,-
1-Jul-08,84.9,63,T,0,-
2-Jul-08,87.1,63,0,0,-
3-Jul-08,93.9,64,0,0,-
4-Jul-08,95,69.1,0.01,0,-
5-Jul-08,82,69.1,0.69,0,-
6-Jul-08,86,69.1,0.68,0,-
7-Jul-08,87.1,68,T,0,-
8-Jul-08,90,70,0.01,0,-
9-Jul-08,82,72,0.41,0,-
10-Jul-08,86,69.1,0,0,-
11-Jul-08,89.1,70,0,0,-
12-Jul-08,88,66.9,0,0,-
13-Jul-08,91,64.9,0,0,-
14-Jul-08,80.1,66,0.21,0,-
15-Jul-08,89.1,64.9,0,0,-
16-Jul-08,90,66,0,0,-
17-Jul-08,91.9,64,0,0,-
18-Jul-08,93,64.9,0,0,-
19-Jul-08,93,72,0.2,0,-
20-Jul-08,93.9,72,0,0,-
21-Jul-08,97,73,0,0,-
22-Jul-08,98.1,72,T,0,-
23-Jul-08,90,71.1,0.99,0,-
24-Jul-08,87.1,66.9,T,0,-
25-Jul-08,87.1,64.9,0,0,-
26-Jul-08,88,66.9,0,0,-
27-Jul-08,91,71.1,0.82,0,-
28-Jul-08,88,69.1,0,0,-
29-Jul-08,93.9,71.1,0.03,0,-
30-Jul-08,95,75,T,0,-
31-Jul-08,93,75,T,0,-
1-Aug-08,95,73.9,0,0,-
2-Aug-08,96.1,72,0,0,-
3-Aug-08,90,66.9,0,0,-
4-Aug-08,93,64.9,0,0,-
5-Aug-08,90,72,0,0,-
6-Aug-08,96.1,71.1,0,0,-
7-Aug-08,91.9,69.1,T,0,-
8-Aug-08,88,63,0,0,-
9-Aug-08,88,63,0,0,-
10-Aug-08,88,64.9,T,0,-
11-Aug-08,84,62.1,0,0,-
12-Aug-08,89.1,61,0,0,-
13-Aug-08,80.1,66,0,0,-
14-Aug-08,90,61,0,0,-
15-Aug-08,88,64.9,0.1,0,-
16-Aug-08,90,64.9,0,0,-
17-Aug-08,88,63,0,0,-
18-Aug-08,91,64.9,0,0,-
19-Aug-08,96.1,68,0,0,-
20-Aug-08,84.9,66.9,0,0,-
21-Aug-08,87.1,63,0,0,-
22-Aug-08,87.1,61,0,0,-
23-Aug-08,87.1,64,0,0,-
24-Aug-08,90,66.9,0,0,-
25-Aug-08,91.9,68,T,0,-
26-Aug-08,77,69.1,0.01,0,-
27-Aug-08,71.1,66.9,0.39,0,-
28-Aug-08,79,71.1,2.34,0,-
29-Aug-08,87.1,71.1,2.88,0,-
30-Aug-08,89.1,69.1,0,0,-
31-Aug-08,86,64.9,0.01,0,-
1-Sep-08,88,62.1,0,0,-
2-Sep-08,90,60.1,0,0,-
3-Sep-08,93.9,62.1,0,0,-
4-Sep-08,91,66,0,0,-
5-Sep-08,87.1,64.9,0.5,0,-
6-Sep-08,81,69.1,1.99,0,-
7-Sep-08,86,64.9,0,0,-
8-Sep-08,88,64.9,0,0,-
9-Sep-08,82.9,72,0.01,0,-
10-Sep-08,75,64.9,0.46,0,-
11-Sep-08,77,64,0.09,0,-
12-Sep-08,84,66.9,0.01,0,-
13-Sep-08,91.9,73.9,0,0,-
14-Sep-08,91.9,75,0,0,-
15-Sep-08,88,68,0,0,-
16-Sep-08,73,60.1,0.06,0,-
17-Sep-08,75,57,0,0,-
18-Sep-08,82,57,0,0,-
19-Sep-08,75,54,0,0,-
20-Sep-08,72,51.1,0,0,-
21-Sep-08,78.1,54,0,0,-
22-Sep-08,82,60.1,0,0,-
23-Sep-08,75,55,0,0,-
24-Sep-08,73,53.1,0,0,-
25-Sep-08,64,57.9,1.54,0,-
26-Sep-08,71.1,64,0.6,0,-
27-Sep-08,82,69.1,0.01,0,-
28-Sep-08,80.1,66.9,0.01,0,-
29-Sep-08,80.1,62.1,0,0,-
30-Sep-08,75.9,61,0.66,T,-
1-Oct-08,75.9,55.9,T,0,-
2-Oct-08,69.1,50,0,0,-
3-Oct-08,73.9,45,0,0,-
4-Oct-08,77,48.9,0,0,-
5-Oct-08,82,53.1,0,0,-
6-Oct-08,75.9,55,0,0,-
7-Oct-08,68,48.9,0,0,-
8-Oct-08,71.1,48,0,0,-
9-Oct-08,75.9,63,T,0,-
10-Oct-08,78.1,57.9,0,0,-
11-Oct-08,75.9,55,0,0,-
12-Oct-08,77,51.1,0,0,-
13-Oct-08,80.1,50,0,0,-
14-Oct-08,84.9,50,0,0,-
15-Oct-08,84,57,0,0,-
16-Oct-08,88,61,T,0,-
17-Oct-08,68,52,0.66,0,-
18-Oct-08,60.1,46,T,0,-
19-Oct-08,60.1,39,0,0,-
20-Oct-08,64.9,37,0,0,-
21-Oct-08,73,39.9,0,0,-
22-Oct-08,60.1,39,0,0,-
23-Oct-08,60.1,36,0,0,-
24-Oct-08,61,41,0.01,0,-
25-Oct-08,70,57,0.38,0,-
26-Oct-08,66.9,46.9,0,0,-
27-Oct-08,60.1,39,0.23,0,-
28-Oct-08,57,39,0.04,0,-
29-Oct-08,55.9,36,0,0,-
30-Oct-08,55.9,35.1,0,0,-
31-Oct-08,68,32,0,0,-
1-Nov-08,75,37.9,0,0,-
2-Nov-08,68,44.1,0,0,-
3-Nov-08,66,53.1,0,0,-
4-Nov-08,61,55,0.33,0,-
5-Nov-08,71.1,57.9,0.01,0,-
6-Nov-08,66,59,0.02,0,-
7-Nov-08,75,54,0,0,-
8-Nov-08,71.1,53.1,0.05,0,-
9-Nov-08,63,41,0,0,-
10-Nov-08,57.9,35.1,0,0,-
11-Nov-08,53.1,32,0,0,-
12-Nov-08,54,43,0.01,0,-
13-Nov-08,63,46,0.27,0,-
14-Nov-08,60.1,53.1,0.11,0,-
15-Nov-08,77,54,1.45,0,-
16-Nov-08,55,39,0,0,-
17-Nov-08,50,32,0,0,-
18-Nov-08,44.1,32,T,T,-
19-Nov-08,42.1,28,0,0,-
20-Nov-08,53.1,30,0,0,-
21-Nov-08,46,28.9,0,0,-
22-Nov-08,41,24.1,0,0,-
23-Nov-08,46.9,19.9,0,0,-
24-Nov-08,57,28,0.32,0,-
25-Nov-08,51.1,39,0.05,0,-
26-Nov-08,48,32,0,0,-
27-Nov-08,55,27,0,0,-
28-Nov-08,59,37.9,0,0,-
29-Nov-08,51.1,37,0.01,0,-
30-Nov-08,60.1,39,0.88,0,-
1-Dec-08,53.1,39,T,0,-
2-Dec-08,48,30,0,0,-
3-Dec-08,51.1,25,0,0,-
4-Dec-08,59,34,T,0,-
5-Dec-08,46,28,T,0,-
6-Dec-08,44.1,24.1,0.03,T,-
7-Dec-08,42.1,21.9,0,0,-
8-Dec-08,37,21.9,0,0,-
9-Dec-08,64,34,0,0,-
10-Dec-08,71.1,61,0.2,0,-
11-Dec-08,63,43,2.62,0,-
12-Dec-08,52,36,0.16,0,-
13-Dec-08,43,27,0,0,-
14-Dec-08,51.1,28.9,0,0,-
15-Dec-08,73,45,0,0,-
16-Dec-08,63,39,0.55,0,-
17-Dec-08,54,37,0.04,0,-
18-Dec-08,51.1,45,T,0,-
19-Dec-08,64.9,44.1,0.08,0,-
20-Dec-08,62.1,37.9,0,0,-
21-Dec-08,48.9,33.1,0.36,0,-
22-Dec-08,32,21,0,0,-
23-Dec-08,37,17.1,0,0,-
24-Dec-08,64.9,35.1,0.02,0,-
25-Dec-08,64,37,T,0,-
26-Dec-08,45,28.9,T,0,-
27-Dec-08,57.9,42.1,0.01,0,-
28-Dec-08,73.9,55,T,0,-
29-Dec-08,57,42.1,0,0,-
30-Dec-08,57,39.9,0,0,-
31-Dec-08,54,24.1,0,0,-
1-Jan-09,36,21,0,0,-
2-Jan-09,43,21.9,0.06,T,-
3-Jan-09,52,32,0,0,-
4-Jan-09,48.9,28,T,0,-
5-Jan-09,55.9,45,0.03,0,-
6-Jan-09,45,36,0.35,0,-
7-Jan-09,60.1,35.1,0.23,0,-
8-Jan-09,50,32,0,0,-
9-Jan-09,44.1,27,0,0,-
10-Jan-09,57,30,0.1,0,-
11-Jan-09,52,35.1,0.05,0,-
12-Jan-09,44.1,28,0,0,-
13-Jan-09,41,27,0,0,-
14-Jan-09,37,26.1,0,0,-
15-Jan-09,36,16,0,0,-
16-Jan-09,23,10.9,0,0,-
17-Jan-09,28.9,3.9,0,0,-
18-Jan-09,42.1,28.9,0,0,-
19-Jan-09,45,27,T,T,-
20-Jan-09,34,23,0,0,-
21-Jan-09,36,15.1,0,0,-
22-Jan-09,50,16,0,0,-
23-Jan-09,61,27,0,0,-
24-Jan-09,54,25,0,0,-
25-Jan-09,34,19,0,0,-
26-Jan-09,37,30.9,T,T,-
27-Jan-09,34,30.9,0.5,T,-
28-Jan-09,64.9,32,0.17,0,-
29-Jan-09,44.1,27,0,0,-
30-Jan-09,46.9,24.1,0,0,-
31-Jan-09,41,25,0,0,-
1-Feb-09,64,28,0,0,-
2-Feb-09,63,33.1,T,0,-
3-Feb-09,43,28,0.1,0.31,-
4-Feb-09,35.1,25,T,T,-
5-Feb-09,28.9,16,0,0,-
6-Feb-09,50,14,0,0,-
7-Feb-09,69.1,28.9,0,0,-
8-Feb-09,72,48,0,0,-
9-Feb-09,55,34,0,0,-
10-Feb-09,70,37.9,0,0,-
11-Feb-09,72,52,T,0,-
12-Feb-09,66.9,50,0,0,-
13-Feb-09,62.1,32,0,0,-
14-Feb-09,55.9,28,0,0,-
15-Feb-09,48,30,0,0,-
16-Feb-09,43,30,0,0,-
17-Feb-09,45,25,0,0,-
18-Feb-09,51.1,32,0.26,T,-
19-Feb-09,55.9,30,0,0,-
20-Feb-09,41,25,0,0,-
21-Feb-09,48.9,18,0,0,-
22-Feb-09,44.1,30,0.06,T,-
23-Feb-09,41,26.1,0,0,-
24-Feb-09,43,19,0,0,-
25-Feb-09,53.1,19.9,0,0,-
26-Feb-09,66,30.9,0,0,-
27-Feb-09,69.1,48,T,0,-
28-Feb-09,54,33.1,0.32,0,-
1-Mar-09,35.1,32,0.93,4.29,-
2-Mar-09,33.1,17.1,0.17,2.01,-
3-Mar-09,30,10.9,0,0,-
4-Mar-09,37,10,0,0,-
5-Mar-09,53.1,21.9,0,0,-
6-Mar-09,70,37.9,0,0,-
7-Mar-09,77,50,0,0,-
8-Mar-09,82,61,0,0,-
9-Mar-09,82,48.9,0,0,-
10-Mar-09,53.1,39.9,0,0,-
11-Mar-09,80.1,46,0,0,-
12-Mar-09,55.9,42.1,T,0,-
13-Mar-09,42.1,34,0.14,T,-
14-Mar-09,41,37,0.37,0,-
15-Mar-09,46,39,0.38,0,-
16-Mar-09,48.9,43,0.39,0,-
17-Mar-09,51.1,37,0.19,0,-
18-Mar-09,64,35.1,0,0,-
19-Mar-09,69.1,43,0.06,0,-
20-Mar-09,54,35.1,0,0,-
21-Mar-09,54,30,0,0,-
22-Mar-09,63,28,0,0,-
23-Mar-09,57,33.1,0,0,-
24-Mar-09,52,28.9,0,0,-
25-Mar-09,48,28,T,0,-
26-Mar-09,61,43,0.34,0,-
27-Mar-09,60.1,44.1,1.09,0,-
28-Mar-09,57.9,48.9,0.2,0,-
29-Mar-09,79,51.1,T,0,-
30-Mar-09,63,41,0,0,-
31-Mar-09,64,37.9,0,0,-
1-Apr-09,66,46,0.04,0,-
2-Apr-09,66.9,55,0.11,0,-
3-Apr-09,75.9,55,0.58,0,-
4-Apr-09,72,43,0,0,-
5-Apr-09,75.9,37.9,0,0,-
6-Apr-09,68,50,0.24,0,-
7-Apr-09,50,39.9,0,0,-
8-Apr-09,57.9,36,0,0,-
9-Apr-09,66,34,0,0,-
10-Apr-09,81,45,T,0,-
11-Apr-09,64,42.1,0.03,0,-
12-Apr-09,61,37.9,0,0,-
13-Apr-09,57.9,36,0.04,0,-
14-Apr-09,54,46.9,0.48,0,-
15-Apr-09,51.1,39.9,0.3,0,-
16-Apr-09,64,39.9,T,0,-
17-Apr-09,73.9,36,0,0,-
18-Apr-09,80.1,45,0,0,-
19-Apr-09,78.1,53.1,T,0,-
20-Apr-09,73,53.1,0.66,0,-
21-Apr-09,73,50,0.02,0,-
22-Apr-09,60.1,48,0.06,0,-
23-Apr-09,71.1,44.1,0,0,-
24-Apr-09,82.9,43,0,0,-
25-Apr-09,91.9,61,0,0,-
26-Apr-09,91,66.9,0,0,-
27-Apr-09,91,62.1,0,0,-
28-Apr-09,87.1,59,0,0,-
29-Apr-09,71.1,54,0,0,-
30-Apr-09,63,52,0,0,-
1-May-09,81,57.9,0.04,0,-
2-May-09,81,62.1,0.06,0,-
3-May-09,70,57.9,0.21,0,-
4-May-09,72,55.9,1.09,0,-
5-May-09,59,55,0.72,0,-
6-May-09,70,57,0.09,0,-
7-May-09,82,63,0.67,0,-
8-May-09,81,57.9,T,0,-
9-May-09,89.1,68,0.25,0,-
10-May-09,78.1,60.1,0,0,-
11-May-09,62.1,50,0.04,0,-
12-May-09,72,46.9,0,0,-
13-May-09,73.9,46,0,0,-
14-May-09,80.1,54,0,0,-
15-May-09,82,64,0,0,-
16-May-09,84.9,66.9,T,0,-
17-May-09,73,54,0.12,0,-
18-May-09,66,48,0.02,0,-
19-May-09,70,41,0,0,-
20-May-09,75.9,42.1,0,0,-
21-May-09,80.1,46,0,0,-
22-May-09,84,57,0,0,-
23-May-09,84.9,62.1,0,0,-
24-May-09,82,66,T,0,-
25-May-09,84,66.9,T,0,-
26-May-09,84.9,66.9,0.01,0,-
27-May-09,82.9,64.9,0,0,-
28-May-09,87.1,64.9,0.34,0,-
29-May-09,87.1,66,T,0,-
30-May-09,84,62.1,0.01,0,-
31-May-09,87.1,63,0.04,0,-
1-Jun-09,80.1,59,0,0,-
2-Jun-09,93.9,63,0,0,-
3-Jun-09,91,66,1.71,0,-
4-Jun-09,68,63,0.11,0,-
5-Jun-09,68,63,1.09,0,-
6-Jun-09,75,61,0,0,-
7-Jun-09,82,57,0,0,-
8-Jun-09,88,64,0,0,-
9-Jun-09,90,64.9,0.25,0,-
10-Jun-09,84.9,63,0,0,-
11-Jun-09,88,70,0.03,0,-
12-Jun-09,87.1,66.9,0.25,0,-
13-Jun-09,86,71.1,T,0,-
14-Jun-09,84,66,0,0,-
15-Jun-09,80.1,66,0.43,0,-
16-Jun-09,79,64.9,0,0,-
17-Jun-09,75,64.9,0.19,0,-
18-Jun-09,88,68,T,0,-
19-Jun-09,86,66.9,0,0,-
20-Jun-09,95,72,T,0,-
21-Jun-09,86,71.1,0,0,-
22-Jun-09,87.1,66.9,0.07,0,-
23-Jun-09,86,66.9,0,0,-
24-Jun-09,88,68,0,0,-
25-Jun-09,91.9,69.1,0,0,-
26-Jun-09,91,69.1,0.19,0,-
27-Jun-09,87.1,69.1,0,0,-
28-Jun-09,84,68,T,0,-
29-Jun-09,89.1,68,0,0,-
30-Jun-09,91.9,62.1,0,0,-
1-Jul-09,90,66.9,0.37,0,-
2-Jul-09,87.1,64.9,0,0,-
3-Jul-09,84,61,0,0,-
4-Jul-09,87.1,61,0,0,-
5-Jul-09,75.9,64,0.46,0,-
6-Jul-09,84,64,T,0,-
7-Jul-09,89.1,62.1,0,0,-
8-Jul-09,86,66.9,0,0,-
9-Jul-09,84,64,T,0,-
10-Jul-09,84,63,0,0,-
11-Jul-09,87.1,63,T,0,-
12-Jul-09,93.9,69.1,0.51,0,-
13-Jul-09,86,68,T,0,-
14-Jul-09,84.9,61,T,0,-
15-Jul-09,89.1,61,0,0,-
16-Jul-09,91,70,0.11,0,-
17-Jul-09,87.1,71.1,0.77,0,-
18-Jul-09,84.9,69.1,0,0,-
19-Jul-09,84.9,61,0,0,-
20-Jul-09,78.1,68,0.02,0,-
21-Jul-09,84.9,66,0,0,-
22-Jul-09,90,68,0,0,-
23-Jul-09,90,71.1,T,0,-
24-Jul-09,88,69.1,0,0,-
25-Jul-09,93,66,0,0,-
26-Jul-09,97,69.1,0.08,0,-
27-Jul-09,89.1,69.1,0.78,0,-
28-Jul-09,89.1,69.1,T,0,-
29-Jul-09,88,73.9,0.07,0,-
30-Jul-09,90,71.1,0.2,0,-
31-Jul-09,91.9,73.9,0.02,0,-
1-Aug-09,89.1,72,0,0,-
2-Aug-09,84,73.9,0.01,0,-
3-Aug-09,89.1,71.1,0,0,-
4-Aug-09,93,70,0,0,-
5-Aug-09,93.9,69.1,T,0,-
6-Aug-09,79,66.9,0.33,0,-
7-Aug-09,84.9,64,0,0,-
8-Aug-09,88,68,0,0,-
9-Aug-09,97,73,0,0,-
10-Aug-09,98.1,75,0,0,-
11-Aug-09,97,75,T,0,-
12-Aug-09,84,73.9,T,0,-
13-Aug-09,89.1,71.1,0,0,-
14-Aug-09,84.9,70,1.63,0,-
15-Aug-09,89.1,70,0,0,-
16-Aug-09,91,66,0,0,-
17-Aug-09,91.9,70,0,0,-
18-Aug-09,96.1,73,0,0,-
19-Aug-09,95,73.9,0.03,0,-
20-Aug-09,93.9,72,0.15,0,-
21-Aug-09,93,75.9,0,0,-
22-Aug-09,89.1,70,1.56,0,-
23-Aug-09,87.1,68,0,0,-
24-Aug-09,87.1,66.9,0.1,0,-
25-Aug-09,88,66.9,0,0,-
26-Aug-09,91.9,69.1,0,0,-
27-Aug-09,91,70,0,0,-
28-Aug-09,89.1,71.1,0.22,0,-
29-Aug-09,89.1,71.1,T,0,-
30-Aug-09,87.1,71.1,0,0,-
31-Aug-09,73,62.1,0.01,0,-
1-Sep-09,78.1,57,0,0,-
2-Sep-09,77,55.9,0,0,-
3-Sep-09,78.1,59,0,0,-
4-Sep-09,84.9,61,0,0,-
5-Sep-09,88,61,0,0,-
6-Sep-09,86,66,0,0,-
7-Sep-09,80.1,66.9,0.3,0,-
8-Sep-09,72,64,0.51,0,-
9-Sep-09,81,61,T,0,-
10-Sep-09,73.9,60.1,0.04,0,-
11-Sep-09,80.1,59,T,0,-
12-Sep-09,78.1,57,0,0,-
13-Sep-09,82.9,62.1,0,0,-
14-Sep-09,84.9,61,0,0,-
15-Sep-09,86,61,0,0,-
16-Sep-09,80.1,64.9,T,0,-
17-Sep-09,73.9,64,0,0,-
18-Sep-09,78.1,61,0,0,-
19-Sep-09,77,57,0,0,-
20-Sep-09,79,53.1,0,0,-
21-Sep-09,82,54,0,0,-
22-Sep-09,80.1,64,T,0,-
23-Sep-09,88,69.1,0.01,0,-
24-Sep-09,90,70,0.22,0,-
25-Sep-09,73,63,0.3,0,-
26-Sep-09,68,61,0.62,0,-
27-Sep-09,80.1,55.9,0.37,0,-
28-Sep-09,84,54,0.09,0,-
29-Sep-09,71.1,53.1,0,0,-
30-Sep-09,73,52,0,0,-
1-Oct-09,70,50,0,0,-
2-Oct-09,75.9,50,0,0,-
3-Oct-09,81,55.9,0,0,-
4-Oct-09,75,54,0,0,-
5-Oct-09,73,54,0,0,-
6-Oct-09,73,51.1,T,0,-
7-Oct-09,80.1,52,0.01,0,-
8-Oct-09,72,42.1,0,0,-
9-Oct-09,86,55,0,0,-
10-Oct-09,78.1,54,0.04,0,-
11-Oct-09,71.1,46,0,0,-
12-Oct-09,57.9,46.9,0.01,0,-
13-Oct-09,78.1,48,0,0,-
14-Oct-09,55,46,0.04,0,-
15-Oct-09,54,46,0.35,0,-
16-Oct-09,48.9,43,0.25,0,-
17-Oct-09,48,42.1,0.16,0,-
18-Oct-09,50,41,T,0,-
19-Oct-09,60.1,37,0,0,-
20-Oct-09,71.1,35.1,0,0,-
21-Oct-09,78.1,45,0,0,-
22-Oct-09,75.9,48.9,0,0,-
23-Oct-09,80.1,54,0.01,0,-
24-Oct-09,82,62.1,0.34,0,-
25-Oct-09,62.1,45,0,0,-
26-Oct-09,64.9,43,0.11,0,-
27-Oct-09,59,53.1,0.69,0,-
28-Oct-09,75,57,0.83,0,-
29-Oct-09,63,51.1,T,0,-
30-Oct-09,63,54,T,0,-
31-Oct-09,73,59,0.75,0,-
1-Nov-09,64.9,50,1.08,0,-
2-Nov-09,59,46,0,0,-
3-Nov-09,68,41,0,0,-
4-Nov-09,59,37,0,0,-
5-Nov-09,62.1,39.9,0,0,-
6-Nov-09,55.9,35.1,0,0,-
7-Nov-09,64,33.1,0,0,-
8-Nov-09,75.9,41,0,0,-
9-Nov-09,73,43,0,0,-
10-Nov-09,68,53.1,0.31,0,-
11-Nov-09,55.9,48,1.54,0,-
12-Nov-09,50,46,3.51,0,-
13-Nov-09,54,46.9,0.17,0,-
14-Nov-09,59,51.1,0.02,0,-
15-Nov-09,73,46,0,0,-
16-Nov-09,73.9,48.9,0,0,-
17-Nov-09,63,48,0,0,-
18-Nov-09,64,48.9,T,0,-
19-Nov-09,69.1,57,0.16,0,-
20-Nov-09,64.9,44.1,0,0,-
21-Nov-09,60.1,41,0,0,-
22-Nov-09,60.1,39.9,0,0,-
23-Nov-09,54,48.9,0.81,0,-
