Day,High,Low,Precipitation,Snow,SnowDepth
1-Jan-08,57.9,33.1,0,0,0
2-Jan-08,59,34,0,0,0
3-Jan-08,60.1,46.9,0.18,-,0
4-Jan-08,62.1,48,1.71,-,0
5-Jan-08,53.1,45,0.69,-,0
6-Jan-08,52,39,0.03,-,0
7-Jan-08,54,43,0.02,-,0
8-Jan-08,51.1,39.9,0.05,-,0
9-Jan-08,52,42.1,T,-,0
10-Jan-08,57,48,0.06,-,0
11-Jan-08,57,48.9,0,0,0
12-Jan-08,60.1,45,0,0,0
13-Jan-08,60.1,39.9,0,0,0
14-Jan-08,59,36,0,0,0
15-Jan-08,51.1,39.9,0.01,-,0
16-Jan-08,57.9,39,0,0,0
17-Jan-08,60.1,35.1,0,0,0
18-Jan-08,62.1,35.1,0,0,0
19-Jan-08,61,35.1,0,0,0
20-Jan-08,52,36,T,-,0
21-Jan-08,50,39.9,0.88,-,0
22-Jan-08,52,39.9,0.14,-,0
23-Jan-08,48,42.1,0.1,-,0
24-Jan-08,48,41,0.14,-,0
25-Jan-08,55.9,43,0.53,-,0
26-Jan-08,64,53.1,0.5,0,0
27-Jan-08,57,44.1,0.42,-,0
28-Jan-08,52,37,0.1,-,0
29-Jan-08,48.9,34,0.01,-,0
30-Jan-08,53.1,39,0.03,-,0
31-Jan-08,54,39.9,0,0,0
1-Feb-08,53.1,37,T,0,0
2-Feb-08,50,37,0.06,0,0
3-Feb-08,53.1,46,0.11,0,0
4-Feb-08,55.9,37.9,0,0,0
5-Feb-08,57.9,34,0,0,0
6-Feb-08,57,39.9,0,0,0
7-Feb-08,61,37,0,0,0
8-Feb-08,64,46,0,0,0
9-Feb-08,68,39,0,0,0
10-Feb-08,66.9,39.9,0,0,0
11-Feb-08,68,41,0,0,0
12-Feb-08,71.1,43,0,0,0
13-Feb-08,63,45,0,0,0
14-Feb-08,61,44.1,0,0,0
15-Feb-08,66,37,0,0,0
16-Feb-08,62.1,39,0,0,0
17-Feb-08,57.9,42.1,0,0,0
18-Feb-08,57.9,46,0,0,0
19-Feb-08,59,45,0.66,-,0
20-Feb-08,59,46.9,0.03,-,0
21-Feb-08,55,48,0.1,-,0
22-Feb-08,55,48.9,0.1,-,0
23-Feb-08,55,39,0.04,-,0
24-Feb-08,60.1,46.9,0.71,0,0
25-Feb-08,60.1,48,T,-,0
26-Feb-08,66.9,39.9,0,0,0
27-Feb-08,68,45,0,0,0
28-Feb-08,72,44.1,0,0,0
1-Mar-08,60.1,48,0,-,-
2-Mar-08,66,39.9,0,-,-
3-Mar-08,70,39,0,-,-
4-Mar-08,66.9,39,0,-,-
5-Mar-08,68,42.1,0,-,-
6-Mar-08,64.9,41,0,-,-
7-Mar-08,66.9,39.9,T,-,-
8-Mar-08,64.9,45,0,-,-
9-Mar-08,73,42.1,0,-,-
10-Mar-08,71.1,46.9,0,-,-
11-Mar-08,66.9,46.9,0,-,-
12-Mar-08,63,45,0,-,-
13-Mar-08,64,48.9,T,-,-
14-Mar-08,62.1,44.1,T,-,-
15-Mar-08,60.1,43,0.14,-,-
16-Mar-08,66.9,46.9,0,-,-
17-Mar-08,69.1,48.9,0,-,-
18-Mar-08,73,48,0,-,-
19-Mar-08,66,46,0,-,-
20-Mar-08,64.9,46,0,-,-
21-Mar-08,69.1,44.1,0,-,-
22-Mar-08,75.9,44.1,0,-,-
23-Mar-08,73.9,44.1,0,-,-
24-Mar-08,72,44.1,0,-,-
25-Mar-08,72,52,0,-,-
26-Mar-08,66.9,46.9,0,-,-
27-Mar-08,63,45,0,-,-
28-Mar-08,68,46.9,T,-,-
29-Mar-08,64.9,46.9,0.01,-,-
30-Mar-08,64,44.1,0,-,-
31-Mar-08,68,39,0,-,-
1-Apr-08,72,48,0,-,-
2-Apr-08,70,48.9,0.01,-,-
3-Apr-08,71.1,48.9,0,-,-
4-Apr-08,62.1,44.1,0,-,-
5-Apr-08,61,46,0,-,-
6-Apr-08,64,45,0,-,-
7-Apr-08,63,39,0,-,-
8-Apr-08,59,44.1,0,-,-
9-Apr-08,63,48,0,-,-
10-Apr-08,73,43,0,-,-
11-Apr-08,82,46.9,0,-,-
12-Apr-08,87.1,54,0,-,-
13-Apr-08,87.1,52,0,-,-
14-Apr-08,63,48,0,-,-
15-Apr-08,64,45,0,-,-
16-Apr-08,72,42.1,0,-,-
17-Apr-08,80.1,46.9,0,-,-
18-Apr-08,69.1,48,0,-,-
19-Apr-08,60.1,42.1,0,-,-
20-Apr-08,57.9,41,0,-,-
21-Apr-08,59,39.9,0,-,-
22-Apr-08,63,41,T,-,-
23-Apr-08,64.9,46,0.02,-,-
24-Apr-08,69.1,41,0,-,-
25-Apr-08,77,44.1,0,-,-
26-Apr-08,82.9,48.9,0,-,-
27-Apr-08,86,55,0,-,-
28-Apr-08,77,50,0,-,-
29-Apr-08,66,48,0,-,-
30-Apr-08,64,45,0,-,-
1-May-08,72,44.1,0,-,-
2-May-08,66,48,0,-,-
3-May-08,70,44.1,0,-,-
4-May-08,66.9,48.9,0,-,-
5-May-08,73.9,48,0,-,-
6-May-08,73.9,51.1,0,-,-
7-May-08,68,50,0,-,-
8-May-08,72,48.9,0,-,-
9-May-08,69.1,46.9,0,-,-
10-May-08,73.9,46,0,-,-
11-May-08,69.1,51.1,0,-,-
12-May-08,71.1,48.9,0,-,-
13-May-08,84.9,48.9,0,-,-
14-May-08,91,57,0,-,-
15-May-08,99,63,0,-,-
16-May-08,98.1,68,0,-,-
17-May-08,90,61,0,-,-
18-May-08,87.1,55.9,0,-,-
19-May-08,79,55,0,-,-
20-May-08,75,54,0,-,-
21-May-08,70,50,0,-,-
22-May-08,75,48,0,-,-
23-May-08,72,48.9,0,-,-
24-May-08,64,53.1,0,-,-
25-May-08,69.1,52,0,-,-
26-May-08,66,50,0,-,-
27-May-08,68,50,0,-,-
28-May-08,70,46.9,0,-,-
29-May-08,69.1,48.9,0,-,-
30-May-08,70,54,0,-,-
31-May-08,64.9,53.1,0,-,-
1-Jun-08,66.9,48.9,0,-,-
2-Jun-08,69.1,46.9,0,-,-
3-Jun-08,72,52,0,-,-
4-Jun-08,72,51.1,0,-,-
5-Jun-08,73.9,50,0,-,-
6-Jun-08,71.1,53.1,0,-,-
7-Jun-08,80.1,48.9,0,-,-
8-Jun-08,84.9,54,0,-,-
9-Jun-08,91.9,55,0,-,-
10-Jun-08,86,55,0,-,-
11-Jun-08,88,57,0,-,-
12-Jun-08,93,57,0,-,-
13-Jun-08,84,57,0,-,-
14-Jun-08,79,54,0,-,-
15-Jun-08,73,52,0,-,-
16-Jun-08,70,51.1,0,-,-
17-Jun-08,86,52,0,-,-
18-Jun-08,89.1,57,0,-,-
19-Jun-08,93.9,57.9,0,-,-
20-Jun-08,102.9,64,0,-,-
21-Jun-08,97,66,0,-,-
22-Jun-08,79,55.9,0,-,-
23-Jun-08,68,52,0,-,-
24-Jun-08,80.1,52,0,-,-
25-Jun-08,75.9,54,0,-,-
26-Jun-08,80.1,53.1,0,-,-
27-Jun-08,80.1,57.9,0,-,-
28-Jun-08,75,57,0,-,-
29-Jun-08,75.9,57,0,-,-
30-Jun-08,73.9,59,0,-,-
1-Jul-08,73.9,55.9,0,-,-
2-Jul-08,75.9,55,0,-,-
3-Jul-08,81,57.9,0,-,-
4-Jul-08,77,57.9,0,-,-
5-Jul-08,82,59,0,-,-
6-Jul-08,84,57.9,0,-,-
7-Jul-08,95,60.1,0,-,-
8-Jul-08,100.9,64,0,-,-
9-Jul-08,95,66.9,0,-,-
10-Jul-08,90,62.1,0,-,-
11-Jul-08,87.1,60.1,0,-,-
12-Jul-08,79,62.1,0,-,-
13-Jul-08,80.1,62.1,0,-,-
14-Jul-08,77,62.1,0,-,-
15-Jul-08,75,60.1,0,-,-
16-Jul-08,75.9,57.9,0,-,-
17-Jul-08,75,55,0,-,-
18-Jul-08,75.9,55.9,0,-,-
19-Jul-08,75.9,55,0,-,-
20-Jul-08,71.1,55.9,0,-,-
21-Jul-08,71.1,55,0,-,-
22-Jul-08,81,55.9,0,-,-
23-Jul-08,82,57,0,-,-
24-Jul-08,80.1,54,0,-,-
25-Jul-08,82.9,55,0,-,-
26-Jul-08,89.1,57,0,-,-
27-Jul-08,75,57,0,-,-
28-Jul-08,72,57.9,0,-,-
29-Jul-08,75,57.9,0,-,-
30-Jul-08,81,55.9,0,-,-
31-Jul-08,79,55.9,0,-,-
1-Aug-08,81,55,0,-,-
2-Aug-08,87.1,59,0,-,-
3-Aug-08,73,53.1,0,-,-
4-Aug-08,73.9,55,0,-,-
5-Aug-08,73,55,T,-,-
6-Aug-08,73.9,57,0,-,-
7-Aug-08,73.9,57,0,-,-
8-Aug-08,71.1,57,0,-,-
9-Aug-08,77,57,0,-,-
10-Aug-08,88,55,0,-,-
11-Aug-08,91,60.1,0,-,-
12-Aug-08,84.9,57,0,-,-
13-Aug-08,91.9,60.1,0,-,-
14-Aug-08,86,59,0,-,-
15-Aug-08,88,60.1,0,-,-
16-Aug-08,80.1,60.1,0,-,-
17-Aug-08,80.1,57.9,0,-,-
18-Aug-08,75,61,0,-,-
19-Aug-08,77,59,0,-,-
20-Aug-08,82,61,0,-,-
21-Aug-08,80.1,62.1,0,-,-
22-Aug-08,82,57.9,0,-,-
23-Aug-08,82,57,0,-,-
24-Aug-08,86,60.1,0,-,-
25-Aug-08,82.9,59,0,-,-
26-Aug-08,87.1,57,0,-,-
27-Aug-08,95,60.1,0,-,-
28-Aug-08,100.9,64.9,0,-,-
29-Aug-08,98.1,63,0,-,-
30-Aug-08,81,59,0,-,-
31-Aug-08,78.1,55,0,-,-
1-Sep-08,87.1,55,0,-,-
2-Sep-08,93,55.9,0,-,-
3-Sep-08,96.1,59,0,-,-
4-Sep-08,99,62.1,0,-,-
5-Sep-08,99,64,0,-,-
6-Sep-08,96.1,63,0,-,-
7-Sep-08,84.9,57.9,0,-,-
8-Sep-08,80.1,57,0,-,-
9-Sep-08,79,57.9,0,-,-
10-Sep-08,79,57.9,0,-,-
11-Sep-08,79,57.9,0,-,-
12-Sep-08,73.9,57,0,-,-
13-Sep-08,75,57,0,-,-
14-Sep-08,75,57,0,-,-
15-Sep-08,75.9,57,0,-,-
16-Sep-08,72,57,0,-,-
17-Sep-08,73,55,0,-,-
18-Sep-08,72,50,0,-,-
19-Sep-08,79,50,0,-,-
20-Sep-08,73,59,T,-,-
21-Sep-08,73.9,55.9,0,-,-
22-Sep-08,82.9,52,0,-,-
23-Sep-08,90,54,0,-,-
24-Sep-08,86,55.9,0,-,-
25-Sep-08,88,57.9,0,-,-
26-Sep-08,84.9,61,0,-,-
27-Sep-08,88,59,0,-,-
28-Sep-08,80.1,57.9,0,-,-
29-Sep-08,73.9,59,0,-,-
30-Sep-08,80.1,55.9,0,-,-
1-Oct-08,84.9,57.9,0,-,-
2-Oct-08,78.1,62.1,0,-,-
3-Oct-08,75,57.9,0,-,-
4-Oct-08,69.1,57,0.13,-,-
5-Oct-08,73,51.1,0,-,-
6-Oct-08,80.1,59,0,-,-
7-Oct-08,82.9,59,0,-,-
8-Oct-08,82.9,55,0,-,-
9-Oct-08,73.9,51.1,0,-,-
10-Oct-08,66,48,0,-,-
11-Oct-08,68,51.1,0,-,-
12-Oct-08,72,45,0,-,-
13-Oct-08,80.1,45,0,-,-
14-Oct-08,82.9,50,0,-,-
15-Oct-08,82.9,50,0,-,-
16-Oct-08,87.1,51.1,0,-,-
17-Oct-08,84.9,55,0,-,-
18-Oct-08,73,53.1,0,-,-
19-Oct-08,68,52,0,-,-
20-Oct-08,69.1,53.1,0,-,-
21-Oct-08,80.1,48.9,0,-,-
22-Oct-08,87.1,52,0,-,-
23-Oct-08,86,52,0,-,-
24-Oct-08,84.9,52,0,-,-
25-Oct-08,84,51.1,0,-,-
26-Oct-08,78.1,52,0,-,-
27-Oct-08,68,54,0,-,-
28-Oct-08,73,51.1,0,-,-
29-Oct-08,73.9,48,0,-,-
30-Oct-08,66,52,0.03,-,-
31-Oct-08,73.9,60.1,0.03,-,-
1-Nov-08,66.9,60.1,0.52,-,-
2-Nov-08,68,54,0.08,-,-
3-Nov-08,66,50,0.1,-,-
4-Nov-08,63,48.9,0,-,-
5-Nov-08,64,43,0,-,-
6-Nov-08,70,48.9,0,-,-
7-Nov-08,72,48,0,-,-
8-Nov-08,64.9,48.9,0.04,-,-
9-Nov-08,63,52,T,-,-
10-Nov-08,66,52,0,-,-
11-Nov-08,64,52,0,-,-
12-Nov-08,66.9,53.1,0,-,-
13-Nov-08,73,54,0,-,-
14-Nov-08,82.9,52,0,-,-
15-Nov-08,82.9,51.1,0,-,-
16-Nov-08,81,50,0,-,-
17-Nov-08,80.1,48.9,0,-,-
18-Nov-08,73,48,0,-,-
19-Nov-08,61,50,0,-,-
20-Nov-08,66,48.9,0,-,-
21-Nov-08,68,48.9,0,-,-
22-Nov-08,68,41,0,-,-
23-Nov-08,70,43,0,-,-
24-Nov-08,62.1,46,0,-,-
25-Nov-08,61,48,0,-,-
26-Nov-08,57,53.1,0.31,-,-
27-Nov-08,62.1,53.1,0,-,-
28-Nov-08,57,48,0,-,-
29-Nov-08,73.9,50,0,-,-
30-Nov-08,72,45,0,-,-
1-Dec-08,57,44.1,0,-,-
2-Dec-08,64.9,48,T,-,-
3-Dec-08,59,42.1,0,-,-
4-Dec-08,60.1,44.1,0,-,-
5-Dec-08,64.9,39,0,-,-
6-Dec-08,64,37.9,0,-,-
7-Dec-08,57.9,41,0,-,-
8-Dec-08,55.9,43,0,-,-
9-Dec-08,59,39,0,-,-
10-Dec-08,63,36,0,-,-
11-Dec-08,64,37.9,0,-,-
12-Dec-08,62.1,39.9,T,-,-
13-Dec-08,54,39,0.03,-,-
14-Dec-08,50,35.1,0.28,-,-
15-Dec-08,51.1,39.9,0.21,-,-
16-Dec-08,50,37.9,0.1,-,-
17-Dec-08,52,34,0,-,-
18-Dec-08,54,32,0.02,-,-
19-Dec-08,55,39,0.2,-,-
20-Dec-08,52,33.1,0,-,-
21-Dec-08,52,42.1,0.1,-,-
22-Dec-08,53.1,43,0.09,-,-
23-Dec-08,54,42.1,0.03,-,-
24-Dec-08,57,46.9,0.01,-,-
25-Dec-08,53.1,43,0.46,-,-
26-Dec-08,53.1,33.1,0,-,-
27-Dec-08,57,35.1,0,-,-
28-Dec-08,60.1,37.9,0,-,-
29-Dec-08,62.1,41,0,-,-
30-Dec-08,57,39.9,0,-,-
31-Dec-08,55,36,T,-,-
1-Jan-09,51.1,44.1,0,-,-
2-Jan-09,55,43,0.03,-,-
3-Jan-09,53.1,37,0,-,-
4-Jan-09,53.1,28,0,-,-
5-Jan-09,48.9,39.9,T,-,-
6-Jan-09,55.9,45,0,-,-
7-Jan-09,57,44.1,0,-,-
8-Jan-09,59,43,0,-,-
9-Jan-09,63,37.9,0,-,-
10-Jan-09,64,36,0,-,-
11-Jan-09,72,34,0,-,-
12-Jan-09,77,55.9,0,-,-
13-Jan-09,75,44.1,0,-,-
14-Jan-09,73,39.9,0,-,-
15-Jan-09,73,41,0,-,-
16-Jan-09,73,39.9,0,-,-
17-Jan-09,71.1,39.9,0,-,-
18-Jan-09,71.1,37.9,0,-,-
19-Jan-09,73,39,0,-,-
20-Jan-09,72,41,0,-,-
21-Jan-09,61,50,0.3,-,-
22-Jan-09,57,51.1,0.64,-,-
23-Jan-09,57,53.1,0.27,-,-
24-Jan-09,57,48.9,0.06,-,-
25-Jan-09,55.9,46.9,T,-,-
26-Jan-09,55.9,41,0,-,-
27-Jan-09,57.9,37,0,-,-
28-Jan-09,60.1,34,0,-,-
29-Jan-09,68,39.9,0,-,-
30-Jan-09,66.9,37,0,-,-
31-Jan-09,64.9,41,0,-,-
1-Feb-09,69.1,37.9,0,-,-
2-Feb-09,72,39,0,-,-
3-Feb-09,73.9,41,0,-,-
4-Feb-09,70,42.1,0,-,-
5-Feb-09,60.1,51.1,0.08,-,-
6-Feb-09,55,50,0.58,-,-
7-Feb-09,64,45,0,-,-
8-Feb-09,57,41,0.11,-,-
9-Feb-09,54,39,0.01,-,-
10-Feb-09,55,33.1,T,-,-
11-Feb-09,55.9,41,0.25,-,-
12-Feb-09,55.9,43,0.07,-,-
13-Feb-09,53.1,42.1,0.6,-,-
14-Feb-09,55.9,42.1,0.01,-,-
15-Feb-09,53.1,46.9,1.52,-,-
16-Feb-09,55,46,0.55,-,-
17-Feb-09,53.1,45,1.1,-,-
18-Feb-09,61,41,0,-,-
19-Feb-09,66.9,37.9,0,-,-
20-Feb-09,66,42.1,0,-,-
21-Feb-09,64,45,0.04,-,-
22-Feb-09,63,55,0.17,-,-
23-Feb-09,61,54,0.05,-,-
24-Feb-09,63,51.1,0.01,-,-
25-Feb-09,63,50,0.01,-,-
26-Feb-09,63,46.9,T,-,-
27-Feb-09,60.1,39.9,0,-,-
28-Feb-09,72,46,0,-,-
1-Mar-09,64,55.9,0.07,-,-
2-Mar-09,62.1,53.1,0.16,-,-
3-Mar-09,57.9,48,1,-,-
4-Mar-09,55.9,39.9,0.16,-,-
5-Mar-09,59,46,0.13,-,-
6-Mar-09,57,43,0,-,-
7-Mar-09,63,37,0,-,-
8-Mar-09,62.1,39.9,0,-,-
9-Mar-09,55.9,39.9,0,-,-
10-Mar-09,59,34,0,-,-
11-Mar-09,63,37,0,-,-
12-Mar-09,64.9,37.9,0,-,-
13-Mar-09,62.1,46,0,-,-
14-Mar-09,54,48,0,-,-
15-Mar-09,64,50,0,-,-
16-Mar-09,66,52,0,-,-
17-Mar-09,68,50,0,-,-
18-Mar-09,70,51.1,0,-,-
19-Mar-09,73,52,0,-,-
20-Mar-09,66,50,0,-,-
21-Mar-09,63,48.9,0.13,-,-
22-Mar-09,55.9,43,0.24,-,-
23-Mar-09,60.1,37.9,0,-,-
24-Mar-09,66,39,0,-,-
25-Mar-09,66.9,44.1,0,-,-
26-Mar-09,69.1,46.9,0,-,-
27-Mar-09,75.9,48.9,0,-,-
28-Mar-09,79,48.9,0,-,-
29-Mar-09,66,48,0,-,-
30-Mar-09,68,48,0,-,-
31-Mar-09,73,44.1,0,-,-
1-Apr-09,69.1,46,0,-,-
2-Apr-09,66,46,0,-,-
3-Apr-09,63,43,0,-,-
4-Apr-09,68,39.9,0,-,-
5-Apr-09,79,43,0,-,-
6-Apr-09,82,45,0,-,-
7-Apr-09,60.1,51.1,0.12,-,-
8-Apr-09,61,48.9,0.1,-,-
9-Apr-09,55.9,50,0.08,-,-
10-Apr-09,62.1,46.9,0,-,-
11-Apr-09,64,44.1,0,-,-
12-Apr-09,68,52,0,-,-
13-Apr-09,66,48,0,-,-
14-Apr-09,59,43,0,-,-
15-Apr-09,61,39.9,0,-,-
16-Apr-09,64.9,39.9,0,-,-
17-Apr-09,73,42.1,0,-,-
18-Apr-09,81,48.9,0,-,-
19-Apr-09,90,53.1,0,-,-
20-Apr-09,95,57,0,-,-
21-Apr-09,91.9,60.1,0,-,-
22-Apr-09,86,54,0,-,-
23-Apr-09,71.1,52,0,-,-
24-Apr-09,63,46.9,0,-,-
25-Apr-09,64,44.1,0,-,-
26-Apr-09,69.1,42.1,0,-,-
27-Apr-09,59,46.9,0,-,-
28-Apr-09,61,46,0,-,-
29-Apr-09,63,41,0,-,-
30-Apr-09,69.1,42.1,T,-,-
1-May-09,69.1,51.1,T,-,-
2-May-09,66,54,0.04,-,-
3-May-09,69.1,57.9,0.01,-,-
4-May-09,75.9,55,T,-,-
5-May-09,77,61,0.04,-,-
6-May-09,78.1,55.9,0,-,-
7-May-09,75.9,55,0,-,-
8-May-09,78.1,52,0,-,-
9-May-09,77,51.1,0,-,-
10-May-09,80.1,52,0,-,-
11-May-09,73.9,52,0,-,-
12-May-09,73,48.9,0,-,-
13-May-09,75.9,50,0,-,-
14-May-09,73.9,51.1,0,-,-
15-May-09,81,57.9,0,-,-
16-May-09,95,57,0,-,-
17-May-09,97,63,0,-,-
18-May-09,75.9,55.9,0,-,-
19-May-09,75,53.1,0,-,-
20-May-09,72,50,0,-,-
21-May-09,78.1,48,0,-,-
22-May-09,75.9,50,0,-,-
23-May-09,69.1,52,0,-,-
24-May-09,64.9,52,0,-,-
25-May-09,75,53.1,0,-,-
26-May-09,81,50,0,-,-
27-May-09,81,57,0,-,-
28-May-09,79,54,0,-,-
29-May-09,77,55.9,0,-,-
30-May-09,72,57,0,-,-
31-May-09,71.1,55.9,0,-,-
1-Jun-09,73.9,55.9,0,-,-
2-Jun-09,75,57,T,-,-
3-Jun-09,75.9,57,0,-,-
4-Jun-09,72,57,0,-,-
5-Jun-09,73.9,59,0,-,-
6-Jun-09,73.9,55,0,-,-
7-Jun-09,73,53.1,0,-,-
8-Jun-09,70,54,0,-,-
9-Jun-09,72,55.9,0,-,-
10-Jun-09,72,57.9,0,-,-
11-Jun-09,72,55.9,0,-,-
12-Jun-09,72,54,0.01,-,-
13-Jun-09,73.9,59,0,-,-
14-Jun-09,73.9,55.9,0,-,-
15-Jun-09,69.1,53.1,0,-,-
16-Jun-09,75,59,0,-,-
17-Jun-09,73,57,0,-,-
18-Jun-09,84.9,57,0,-,-
19-Jun-09,82,57.9,0,-,-
20-Jun-09,73.9,53.1,0,-,-
21-Jun-09,75,51.1,0,-,-
22-Jun-09,86,53.1,0,-,-
23-Jun-09,90,57,0,-,-
24-Jun-09,82,57,0,-,-
25-Jun-09,81,55.9,0,-,-
26-Jun-09,82.9,53.1,0,-,-
27-Jun-09,97,57,0,-,-
28-Jun-09,96.1,68,0,-,-
29-Jun-09,84.9,61,0,-,-
30-Jun-09,84,57.9,0,-,-
1-Jul-09,79,57,0,-,-
2-Jul-09,80.1,59,0,-,-
3-Jul-09,78.1,57,0,-,-
4-Jul-09,77,55.9,0,-,-
5-Jul-09,72,55.9,0,-,-
6-Jul-09,75,54,0,-,-
7-Jul-09,75,53.1,0,-,-
8-Jul-09,80.1,54,0,-,-
9-Jul-09,75.9,54,0,-,-
10-Jul-09,75.9,53.1,0,-,-
11-Jul-09,78.1,55,T,-,-
12-Jul-09,82,57.9,0,-,-
13-Jul-09,91.9,54,0,-,-
14-Jul-09,99,62.1,0,-,-
15-Jul-09,82.9,61,0,-,-
16-Jul-09,84.9,57,0,-,-
17-Jul-09,91,57.9,0,-,-
18-Jul-09,91,61,0,-,-
19-Jul-09,91,59,0,-,-
20-Jul-09,75,57,0,-,-
21-Jul-09,73.9,57,0,-,-
22-Jul-09,73,55.9,0,-,-
23-Jul-09,73.9,57,0,-,-
24-Jul-09,73.9,57.9,0,-,-
25-Jul-09,77,57,0,-,-
26-Jul-09,84.9,57,0,-,-
27-Jul-09,82.9,57.9,0,-,-
28-Jul-09,75,57.9,0,-,-
29-Jul-09,77,60.1,0,-,-
30-Jul-09,75.9,60.1,0,-,-
31-Jul-09,75.9,57.9,0,-,-
1-Aug-09,77,59,0,-,-
2-Aug-09,73.9,59,0,-,-
3-Aug-09,75,57.9,0,-,-
4-Aug-09,78.1,61,0,-,-
5-Aug-09,75.9,59,0,-,-
6-Aug-09,73.9,59,0.02,-,-
7-Aug-09,75,57,0,-,-
8-Aug-09,87.1,55.9,0,-,-
9-Aug-09,90,59,0,-,-
10-Aug-09,95,64,0,-,-
11-Aug-09,81,60.1,0,-,-
12-Aug-09,90,57.9,0,-,-
13-Aug-09,82.9,61,0,-,-
14-Aug-09,78.1,57.9,0,-,-
15-Aug-09,86,55.9,0,-,-
16-Aug-09,87.1,55.9,0,-,-
17-Aug-09,78.1,57,0,-,-
18-Aug-09,79,59,0,-,-
19-Aug-09,80.1,57,0,-,-
20-Aug-09,77,57,0,-,-
21-Aug-09,91,59,0,-,-
22-Aug-09,79,60.1,0,-,-
23-Aug-09,77,55.9,0,-,-
24-Aug-09,75.9,53.1,0,-,-
25-Aug-09,82,53.1,0,-,-
26-Aug-09,81,54,0,-,-
27-Aug-09,90,57,0,-,-
28-Aug-09,100.9,64.9,0,-,-
29-Aug-09,100,66.9,0,-,-
30-Aug-09,75,59,0,-,-
31-Aug-09,73.9,59,0,-,-
1-Sep-09,82.9,60.1,0,-,-
2-Sep-09,91.9,64.9,0,-,-
3-Sep-09,91.9,61,0,-,-
4-Sep-09,75,55.9,0,-,-
5-Sep-09,78.1,54,0,-,-
6-Sep-09,77,57.9,0,-,-
7-Sep-09,79,55,0,-,-
8-Sep-09,82.9,53.1,0,-,-
9-Sep-09,80.1,55.9,0,-,-
10-Sep-09,91.9,57.9,0,-,-
11-Sep-09,91,62.1,0,-,-
12-Sep-09,73,60.1,T,-,-
13-Sep-09,78.1,60.1,0.21,-,-
14-Sep-09,73.9,59,0,-,-
15-Sep-09,82,55.9,0,-,-
16-Sep-09,79,57,0,-,-
17-Sep-09,84,61,0,-,-
18-Sep-09,95,61,0,-,-
19-Sep-09,86,60.1,0,-,-
20-Sep-09,90,59,0,-,-
21-Sep-09,89.1,59,0,-,-
22-Sep-09,91.9,60.1,0,-,-
23-Sep-09,79,60.1,0,-,-
24-Sep-09,81,57,0,-,-
25-Sep-09,87.1,57,0,-,-
26-Sep-09,96.1,60.1,0,-,-
27-Sep-09,93,61,0,-,-
28-Sep-09,71.1,55.9,0,-,-
29-Sep-09,70,54,0,-,-
30-Sep-09,73,46,0,-,-
1-Oct-09,81,48,0,-,-
2-Oct-09,82,53.1,0,-,-
3-Oct-09,70,53.1,0,-,-
4-Oct-09,68,48.9,0,-,-
5-Oct-09,71.1,45,0,-,-
6-Oct-09,73.9,46.9,0,-,-
7-Oct-09,77,48.9,0,-,-
8-Oct-09,68,48,0,-,-
9-Oct-09,69.1,52,0,-,-
10-Oct-09,68,52,0,-,-
11-Oct-09,66.9,51.1,0,-,-
12-Oct-09,69.1,55,0,-,-
13-Oct-09,64,57.9,2.33,-,-
14-Oct-09,73.9,61,0.01,-,-
15-Oct-09,81,64,0,-,-
16-Oct-09,79,59,0,-,-
17-Oct-09,78.1,57.9,0,-,-
18-Oct-09,66,53.1,T,-,-
19-Oct-09,69.1,50,0.07,-,-
20-Oct-09,69.1,53.1,0,-,-
21-Oct-09,73,55.9,0,-,-
22-Oct-09,72,55,0,-,-
23-Oct-09,79,53.1,0,-,-
24-Oct-09,75,54,0,-,-
25-Oct-09,81,52,0,-,-
26-Oct-09,79,53.1,0,-,-
27-Oct-09,68,53.1,0,-,-
28-Oct-09,64,46.9,0,-,-
29-Oct-09,69.1,43,0,-,-
30-Oct-09,73.9,48,0,-,-
31-Oct-09,69.1,52,0,-,-
1-Nov-09,75,50,0,-,-
2-Nov-09,79,48.9,0,-,-
3-Nov-09,82,50,0,-,-
4-Nov-09,66.9,52,0,-,-
5-Nov-09,70,53.1,0.01,-,-
6-Nov-09,71.1,50,0,-,-
7-Nov-09,64.9,46,0,-,-
8-Nov-09,66.9,44.1,0,-,-
9-Nov-09,66,37.9,0,-,-
10-Nov-09,64,45,0,-,-
11-Nov-09,64.9,51.1,0,-,-
12-Nov-09,62.1,46,0,-,-
13-Nov-09,60.1,39.9,0,-,-
14-Nov-09,62.1,45,0.01,-,-
15-Nov-09,66,37.9,0,-,-
16-Nov-09,66.9,37,0,-,-
17-Nov-09,64,37.9,0.01,-,-
18-Nov-09,61,43,0,-,-
19-Nov-09,63,37,0,-,-
20-Nov-09,60.1,39,0.05,-,-
21-Nov-09,57,39.9,0,-,-
22-Nov-09,62.1,39,0,-,-
23-Nov-09,64,42.1,0,-,-
24-Nov-09,68,39.9,0,-,-
25-Nov-09,68,42.1,0,-,-
26-Nov-09,70,39.9,0,-,-
27-Nov-09,59,46.9,0.2,-,-
28-Nov-09,66.9,39,0,-,-
29-Nov-09,70,44.1,0,-,-
30-Nov-09,64.9,39.9,0,-,-
1-Dec-09,64,39,0,-,-
2-Dec-09,54,37.9,0,-,-
3-Dec-09,60.1,41,0,-,-
4-Dec-09,57,36,0,-,-
